signal,prompt,n_words,meta_correctness,asr_text,asr_words_correct,asr_correctness,abs_error,note
1b1969156976576a562936fa,looks like you drank too much e s q,9,0.3333333333,That's like you drank! You must get killed!,3,0.3333333333333333,3.33333360913457e-11,
ab5cabf0d184c9df7446c378,curse away the light i remember you,7,0.1428571429,Could you please...,1,0.14285714285714285,4.285716226348768e-11,
dba053a71d4edd9dd94c1783,half dead smoke in that direction,6,0.0,i beg you no more,0,0.0,0.0,
82d8b19bfd13cb25e38edb40,with a man who discovered that his head was not his,11,0.7272727273,With a man who discovered that his hand wasn't here,7,0.6363636363636364,0.09090909093636368,
55d193279e85d74c0284df10,hey baby i am riding the wave,7,0.0,I ain't begging nobody in the world,2,0.2857142857142857,0.2857142857142857,
5ae3a9d94d4a35a025abd7df,and i see the way to,6,0.5,I will see your way down,3,0.5,0.0,
a48559b4db1b433f0fc40672,we were called and we would not come back,9,0.8888888889,We were called and we would not come back.,9,1.0,0.11111111110000005,
4b69877546c086e82ad8bc30,you have no fears at all,6,0.0,,0,0.0,0.0,
dc2a54e86924b403cc0efda2,obscured by the dots that he is composed of,9,0.1111111111,Up? Excuse myertains. That's you. I'm holding the hand.,1,0.1111111111111111,1.1111098152660759e-11,
64a8c7ca0af7f0523d273502,the constant activity of separateness,5,0.6,The last practise of activity pandemic,3,0.6,0.0,
bf7511f8807bcba58aa537eb,it is up to the eyes,6,1.0,It is up to the eyes.,6,1.0,0.0,
a8820f0da7657fba8c65601e,this has a sticking plaster for your broken bones,9,0.5555555556,"This sad, this ticking past is for you broken bones.",4,0.4444444444444444,0.11111111115555561,
2e421008d8fc55bf098ac136,and when i go to sleep,6,1.0,&,0,0.0,1.0,
9aa02c7d278d754d89c384b0,well a man he turned to look,7,0.1428571429,"Well, I'm out. We're going to show those.",2,0.2857142857142857,0.1428571428142857,
9cb2642adbc200deb821297f,our town a strange place to dream in,8,0.0,"To the extreme, to the extreme.",1,0.125,0.125,
060e43279b0f57e22c9f7860,you know they do not care that you do not care,11,1.0,"You know that I'm care, I'm you I'm care",6,0.5454545454545454,0.4545454545454546,
caaca73f69067e79f1c39987,not only for your songs and kiss simply because,9,0.4444444444,not only for each another again but it ain't a crushing corner,3,0.3333333333333333,0.11111111106666671,
a4f0d5ce552090069cc519b7,should have known with him,5,0.4,I should have known that him,4,0.8,0.4,
e8047db7f64b2ae5688a431c,we all know with time,5,0.6,Should we dance solo in order ?,1,0.2,0.39999999999999997,
66da1abb6e9dbf1fd92f40dc,and you had rather be sleeping,6,1.0,And you'd rather be sleeping,4,0.6666666666666666,0.33333333333333337,
e5db71232dd7f5f96319f9d9,you can be my eyes,5,0.0,Well done!,0,0.0,0.0,
cb4ee40e90772034ee8df351,insanity yeah i have tried my best to keep my mind,11,0.0909090909,I'm gonna do it. Yeah. I'll talk about it. I'm gonna talk about it.,1,0.09090909090909091,9.090908581477208e-12,
703453a5ce81261885aee686,you make me act like other people do forgive me,10,1.0,"You make me act like a love, people do forgive me.",9,0.9,0.09999999999999998,
1262821d55744fb19a9f69f3,they tell me boy you are never having fun,9,0.0,,0,0.0,0.0,
a07af23e10d7ec1e489e5943,it seems so very simple to escape,7,0.5714285714,You seem so very simple to escape.,5,0.7142857142857143,0.14285714288571427,
d54812553646073a11c63b2d,there is an altar in the valley,7,0.4285714286,There's an old dirt in the valley,4,0.5714285714285714,0.14285714282857137,
72a752393dda6b5e60d906f9,fancy way we just sat there,6,0.3333333333,"Fancy way, we just said that.",4,0.6666666666666666,0.33333333336666665,
7fc505f0b44ee2268ec3b698,and i think it is time to go,8,0.0,bamboo,0,0.0,0.0,
2c15b5f02be0f8df681629f4,no one can bring me down,6,0.5,So I can bring me down,4,0.6666666666666666,0.16666666666666663,
0f1b31d8de28f3633a320898,i remember the snow from times so long ago,9,0.4444444444,I remember this song The times so long ago,7,0.7777777777777778,0.33333333337777776,
bccff6378e9b6ea8e596e9fb,but emily is with me,5,0.0,"Popellen, Kenny Islands and 40",0,0.0,0.0,
d506175e384a319a12445d88,come on take me now to the liquor store,9,0.2222222222,"Come on, take me now to America, so forth.",6,0.6666666666666666,0.44444444446666664,
a72ebe49fe54ca00ec28e107,and suddenly the wall in front of me,8,0.625,And suddenly a wall in front of me,7,0.875,0.25,
29bde4d798d66d07c0543dd0,people like you and me,5,0.6,People like you and me,5,1.0,0.4,
8cf2fdb70ae4b16de69ac74b,a cheese burger in paradise,5,0.2,whole,0,0.0,0.2,
f88947824f3bc133847da5e6,to show you what is mine,6,0.1666666667,To show you what is mine.,6,1.0,0.8333333333,
59039af496029901154766f1,sandy still felt it was a shame,7,0.0,Said he still thought it was a shame.,5,0.7142857142857143,0.7142857142857143,
baab2856831615a1208dddfa,when i am falling you will carry me,8,0.75,"When I'm falling, you will carry me",6,0.75,0.0,
40055694cb1f344cd60dccb4,take my hand i will get us out,8,0.5,"Thank my kid, I'll get a towel.",2,0.25,0.25,
1c58c3a9c79e99c844a963ea,i want to do's what i am going to do,10,0.1,I want to do what I want to do.,7,0.7,0.6,
f8c95f7c306c1abaddb6a4f5,you have got to draw lines back through time,9,0.0,detained,0,0.0,0.0,
b2031f4cf64e6c72264cd741,though i do not want to live from here to eternity,11,0.5454545455,Do I know what I'm doing? Do I know what I'm doing?,2,0.18181818181818182,0.36363636368181823,
74bcb811a723b69b43bb26b1,you can't fake it now,5,0.2,You can fake it now.,4,0.8,0.6000000000000001,
1d85767bdaca2e36aba6f67f,trying to see who i am feel my own deceptions,10,0.9,Trying to see who I am through my own dissonance,8,0.8,0.09999999999999998,
3dd91c7af3f7631300bb6c6f,i have been listening but you made it worse,9,0.2222222222,Don't you worry about it?,2,0.2222222222222222,2.2222196305321518e-11,
2a78498b8b393b7284e1bc61,i am bringing to make moves through the day high bits,11,0.7272727273,I'm ready to make music through the day I get from...,6,0.5454545454545454,0.18181818184545462,
1f164335a195e964d26f2fce,but maybe my lifes a blessing,6,0.1666666667,you,0,0.0,0.1666666667,
8d8dfdcfef381f5192d4f6c6,what am i to do with you,7,0.2857142857,I want him to be with you.,4,0.5714285714285714,0.2857142857285714,
1b4d8b0b0aacac4a88ba7a0f,judge and you will be short circuit court,8,0.0,Downtown,0,0.0,0.0,
1d5a393c427ffaa42d4a649f,but how you know how you know,7,0.0,"I'm happy now, I'm out of here",0,0.0,0.0,
9e409ae0aa5567c3f523ddd3,you say that each window's a different t v channel,10,0.2,You say that each window's different to each other.,6,0.6,0.39999999999999997,
c0bca2aeadead51dcccb1ae6,how could i be so naive,6,0.3333333333,,0,0.0,0.3333333333,
c68cf55ddd3a845e5a641ae3,you will find your master your inattention,7,0.4285714286,You'll find your master! You're in attention!,3,0.42857142857142855,2.857147851642594e-11,
9036537b99ca27a8d8afed58,either way hey oh the hangover hey oh will disappear,10,0.1,The way I lean on my hair,2,0.2,0.1,
cb092d843038d082f0f4c711,when i dance tonight i can't feel the time,9,0.0,"What a death, you know you got things the time",2,0.2222222222222222,0.2222222222222222,
b1f4fbdada3a8e41d24daa7d,just a tape measure blast,5,0.0,"Have that. We're all on our own! I have a tattoo for the achievement here, just feel like you're rolling at the prove of you. You under attack. I though you'll quit when bad easy got you on. I made up the whole idea of you Everyone has the right to win, you panties Peanut Stained I've always only ever had the right",2,0.4,0.4,
e7f4e8c7e6b8b58d71aee238,so you cannot say i broke a promise to you,10,0.1,So you can say I broke a promise to you,9,0.9,0.8,
1737f49f21d1163b96562b15,then some red chillies going to make it hot,9,0.3333333333,,0,0.0,0.3333333333,
95c227c3cd023163b2013478,my eyes are seeking for you,6,1.0,"All that time, that iscy for you and all",2,0.3333333333333333,0.6666666666666667,
aba6c7613f8905bc2ff2603f,hurry up there is something missing,6,0.0,oh,0,0.0,0.0,
10b3c4d2f2c625cff81d5608,you burnt my every part i am totally consumed,9,0.6666666667,"Yeah, but my every part I'm totally conscious",4,0.4444444444444444,0.22222222225555555,
220364a32659f1befec1f02f,when i know you should be sleeping,7,0.0,Weg and oh,0,0.0,0.0,
e9fb298e8f1507acec4d2503,i am in your arms,5,1.0,I'm in your arms,3,0.6,0.4,
4a4a4891380d98d59108639e,i ain't the seventh son,5,0.0,I ain't to serve the sun.,3,0.6,0.6,
ff5ddd75c691f3a7fe1ee5e6,stretching my legs for a living,6,0.5,Stretching my legs for a living,6,1.0,0.5,
9bfa5b021176a356b698facf,i want to feel so welcome,6,0.6666666667,"I wanna see you so well, come on.",2,0.3333333333333333,0.33333333336666665,
c0e02e3d63dd24f0236fb56a,in belly rent to my mama,6,0.0,Do you better ask to the mama?,2,0.3333333333333333,0.3333333333333333,
76a9a9603cccf78768c119b2,now meet me at the garbage can,7,0.2857142857,ZombieDNA Glass Permanent,0,0.0,0.2857142857,
5810ec05e95f04334756769e,go get up to do the rest,7,0.8571428571,Go get up to do the rest.,7,1.0,0.14285714289999996,
ea13aaa60ad8e164e24d2116,but i have been there before,6,0.0,,0,0.0,0.0,
e9387924656ba4c11918800d,oh he had a nightmare,5,0.0,"Ahh, we might never make any difference",0,0.0,0.0,
c1c7b2fcfadcba5877fd4dab,she just kept saying so,5,0.4,,0,0.0,0.4,
e958e11ba518cdb51e3bd9d2,where do we find the well,6,0.6666666667,Where did you find the road?,3,0.5,0.16666666669999997,
f33a7e547106c7f990a5be37,you had just walk across the room,7,0.1428571429,"So what am I supposed to do? This is my heart, I'll do it, baby.",0,0.0,0.1428571429,
23f5696696426c5abb785de0,splinter beneath the waves i will change,7,0.0,graphG,0,0.0,0.0,
128ade7b3cae2e54a6ea8b1f,the pain is building on the side,7,0.0,my,0,0.0,0.0,
1480dab94b65fd78d6b63426,keep an eye on the dollar,6,0.1666666667,Give it all the time,1,0.16666666666666666,3.33333360913457e-11,
f578253004db61f8e4d31c06,oh do not you know when you go girl,9,0.0,Miguel Brogaro Encourage,0,0.0,0.0,
9d4f671806db9082ce78dbd4,god wants to tell you a secret,7,0.5714285714,The God wants to tell you a secret,7,1.0,0.42857142859999997,
f0aa82b6873f3345a1698b61,i never told you i would always be true,9,0.7777777778,I never told you I would always be true.,9,1.0,0.22222222219999999,
690475fbed7e915112f1ba2c,where you from i never turn my back and run,10,0.4,thing wanted so big,0,0.0,0.4,
1a4530ca8cc99799517f9e94,sounds so fake your scream it shouts,7,0.2857142857,,0,0.0,0.2857142857,
b11ba699ad62c1c848ea1555,why you hurting the boy why you hurting the boy,10,0.1,,0,0.0,0.1,
40ff178ed145e3c122be15b2,all this weight on my bare back,7,0.2857142857,n,0,0.0,0.2857142857,
c3723254338e3aa782ee5d8e,and she likes to push the buttons too,8,0.5,"And she likes to fish the sun, too.",6,0.75,0.25,
40cb3ec83b5731097c5ce8d8,where they got the key,5,0.4,Where they got the key,5,1.0,0.6,
0c700509097bd417d0f1175f,of the stars sitting on her shoulders,7,0.4285714286,A��도 흡uit의 결second,0,0.0,0.4285714286,
c76fa938d02d0cd8d3c8d707,but he made eagle scout,5,0.4,,0,0.0,0.4,
dc650d48098adc4af26fee8c,a secret desire for the past,6,0.0,It'sUN,0,0.0,0.0,
e57904a8df633f4ded6876e5,i said baby what is wrong with you,8,0.375,I'm not baby! What's wrong with you?,4,0.5,0.125,
3090bf3dee76f15ddeafd822,but what do you do they are still go with him,11,0.0,Cinema,0,0.0,0.0,
d1043343be3643183723d3fa,the sunshine upon us on that warm september day,9,0.7777777778,And the sun is shining upon us on that warm September day.,8,0.8888888888888888,0.11111111108888883,
8bb352d776fa4c8ea7648cbd,but here and there will flower the solitary stars,9,0.3333333333,The,1,0.1111111111111111,0.22222222218888887,
3147c7e698ce8410d8ff2fb7,when they are naked and alone,6,0.0,,0,0.0,0.0,
76a6b42fda0804e17524b70d,in a dream and on t v,7,0.0,Jia,0,0.0,0.0,
e2e3b72bc55be882a9fe4472,and the murderer person how does he sleep,8,0.0,is,0,0.0,0.0,
783fcd2e16e3fa00ae06beee,and the roses will die with summertime,7,0.0,Sun for all and we'll die with the summer time.,4,0.5714285714285714,0.5714285714285714,
1de26a3598124be67c657744,he follows me through the drive through,7,0.0,The evacuation is killing this area,1,0.14285714285714285,0.14285714285714285,
739a97217c943163c135f4f3,and the wind songs blow true,6,0.0,session car,0,0.0,0.0,
fcd5d0899ca588f7ef288f83,to secrecy on solid ground,5,1.0,To secrecy on the sun and the ground.,4,0.8,0.19999999999999996,
714822eb859884fd78d74fa4,could it be right that we walked away,8,0.5,Good to be right. Very normal to read.,2,0.25,0.25,
6c2bb16065da380486da8e94,take a look at him now hear ?,8,0.75,"Make a look at him, not him and me.",4,0.5714285714285714,0.1785714285714286,
cde93db61cef719b31e29dc8,should not need some room should not need some living,10,0.0,arena,0,0.0,0.0,
dbcf3ee7808c24d0dcae39f6,i cannot believe i cannot believe in you,8,0.0,I'm gonna die. I'm gonna die.,0,0.0,0.0,
03475fcee591f25f8149d9b5,i know that you cannot understand,6,0.1666666667,You,1,0.16666666666666666,3.33333360913457e-11,
324a8207d25f5f1936c53ee6,he follows me through the drive through,7,0.7142857143,He follows men through when they're drive through.,5,0.7142857142857143,1.428568374706174e-11,
c927662c63ed6041d4725b19,i remember the snow from times so long ago,9,0.7777777778,I remember this song The time flew long ago,5,0.5555555555555556,0.22222222224444443,
5593ec7f976e4933049e9fde,where they got the key,5,0.2,Can't explain the past and,1,0.2,0.0,
057ab76aa1e5d85417ee0ae1,the sunshine upon us on that warm september day,9,0.7777777778,And the thunder shines upon us on that warm September day.,8,0.8888888888888888,0.11111111108888883,
e3592299c788af0da0a59f16,but he made eagle scout,5,0.4,He made it look so cute.,2,0.4,0.0,
23caab4221c20ec921fccc6a,but what do you do they are still go with him,11,0.4545454545,"Oh, I think it has still got my hand.",1,0.09090909090909091,0.3636363635909091,
cbdad2ef16d44597eabb95b1,i have been listening but you made it worse,9,0.4444444444,Yeah. That you made?,2,0.2222222222222222,0.22222222217777782,
c5d85fc391d34683ab0c7b9e,go get up to do the rest,7,0.7142857143,Go get up to do the rest.,7,1.0,0.2857142857,
becab518814d4a05c537f8b7,where you from i never turn my back and run,10,1.0,3D fun watching,0,0.0,1.0,
d27c33664dc14d9495295b0e,oh he had a nightmare,5,0.6,these good vibes,0,0.0,0.6,
cc118a4ca1b0b87f01954014,but how you know how you know,7,0.2857142857,And how do you know? How do you know?,6,0.8571428571428571,0.5714285714428571,
b740ac3a33c6f86f61ea8edc,to show you what is mine,6,0.0,This show you what it's like.,3,0.5,0.5,
aba0c5bd0cab6cbdb9ae0659,you have got to draw lines back through time,9,0.6666666667,"You've got some jo-o-a-h,<|tr|>",1,0.1111111111111111,0.5555555555888889,
ae46a52fae72081c30b0b66b,and the wind songs blow true,6,0.1666666667,But I don't like you or you don't.,0,0.0,0.1666666667,
7e8811b95bab74ca5cb22595,splinter beneath the waves i will change,7,0.2857142857,"It's better than me, the way I used to be. I'm a treasure.",2,0.2857142857142857,1.428568374706174e-11,
16ba33581cfe14b8b9d0e573,why you hurting the boy why you hurting the boy,10,0.6,"I'm like you're hurting my boy, I'm like you're hurting my boy",4,0.4,0.19999999999999996,
1bd702adebde24f3b63fc4b6,and suddenly the wall in front of me,8,0.875,"And suddenly, a while in front of me",6,0.75,0.125,
0b3309a28f03a20e6d613296,hurry up there is something missing,6,0.3333333333,"Harila, I have something to see.",1,0.16666666666666666,0.16666666663333332,
59de1a7e6f0b74c60c27f3cb,and the roses will die with summertime,7,0.2857142857,Saint change,0,0.0,0.2857142857,
f5632d4a963fe2d78c97bfed,the pain is building on the side,7,0.0,10,0,0.0,0.0,
f0a1154ce713255f726fa54f,when they are naked and alone,6,0.0,,0,0.0,0.0,
ea6bd34395a734ea2e5259fb,a cheese burger in paradise,5,0.0,21 9 27 27,0,0.0,0.0,
f68f5451c19e130c97ab6d35,you had just walk across the room,7,0.0,"So what I want you is my heart, I'll do things to you.",1,0.14285714285714285,0.14285714285714285,
c7fb65393a178fe3cb016dcf,you will find your master your inattention,7,0.7142857143,You'll find your master You're an attention,3,0.42857142857142855,0.28571428572857144,
168d0d1bbf579e9d0fbd8ea6,my eyes are seeking for you,6,0.3333333333,I never think you want you alone,1,0.16666666666666666,0.16666666663333332,
da3a7df6e2fcf5feeec00b9e,and the murderer person how does he sleep,8,0.0,the,1,0.125,0.125,
ffdc8b4f7b727decf4be9bc0,you say that each window's a different t v channel,10,0.5,You say that each window is different to each other.,5,0.5,0.0,
91f5d13d13ba8994f3bbde6d,all this weight on my bare back,7,1.0,There's another way down friend.....,0,0.0,1.0,
